ID	chrom	loc.start	loc.end	seg	num.mark	nhet	cnlr.median	mafR	segclust	cnlr.median.clust	mafR.clust	cf	tcn	lcn	cf.em	tcn.em	lcn.em
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	10	93299	135455644	15	9163	846	-0.0986250939625534	0.0310405429964164	4	-0.0987929358002762	0.035311530406932	1	2	1	NA	2	1
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	11	179241	233526	16	26	4	-0.256288480621722	-0.111928207588367	1	-0.256288480621722	NA	0.3	1	NA	0.159520954429994	0	0
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	11	238915	68305100	17	6464	518	0.0130915227273085	0.00126447002041164	5	0.00926884363875512	0.0145382243042325	1	2	1	0.111841474803978	1	0
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	11	68305350	71238850	18	239	23	0.921136617475024	1.21303499057	11	0.897418599321008	NA	0.3	8	NA	0.273402639935328	8	2
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	11	71249152	76227154	19	572	36	-0.224326206012364	0.0628556317426877	2	-0.21034662547643	0.103444578035581	0.273402639935328	1	0	0.14891767995063	0	0
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	11	76234192	82517050	20	303	20	0.885264832126835	1.1381433361392	11	0.897418599321008	NA	0.3	8	NA	0.273402639935328	8	2
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	11	82517341	134257453	21	3955	363	-0.207037351757735	0.153698351759179	2	-0.21034662547643	0.103444578035581	0.273402639935328	1	0	NA	2	1
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	12	73300	133780950	22	12270	983	0.010913491221462	0.0212280493422793	5	0.00926884363875512	0.0145382243042325	1	2	1	0.111841474803978	1	0
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	13	19147350	115091600	23	4644	406	-0.105087651988162	0.0408009001746206	4	-0.0987929358002762	0.035311530406932	1	2	1	NA	2	1
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	14	19026359	107283331	24	7285	593	-0.161016435270107	0.0177913921304674	3	-0.162753043633997	0.00795953242044112	0.112402128669956	0	0	NA	2	1
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	15	20084088	102516492	25	7746	592	-0.0996954519722306	0.0632511746709394	4	-0.0987929358002762	0.035311530406932	1	2	1	NA	2	1
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	16	67058	33782050	26	3684	339	0.154501100169884	0.0340867747911555	8	0.184222967473156	0.0614834859718422	0.273402639935328	3	1	0.119197770246865	4	2
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	16	33783300	90171069	27	3785	357	-0.211194654695568	0.0711120645389032	2	-0.21034662547643	0.103444578035581	0.273402639935328	1	0	NA	2	1
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	17	11196	25403750	28	3438	342	-0.207807334682972	0.0858447733454053	2	-0.21034662547643	0.103444578035581	0.273402639935328	1	0	NA	2	1
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	17	25409685	81050947	29	7786	545	0.189167348386906	0.0722904480979235	8	0.184222967473156	0.0614834859718422	0.273402639935328	3	1	0.119197770246865	4	2
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	18	12893	77960761	30	3761	368	-0.084660679419117	0.0335692118514383	4	-0.0987929358002762	0.035311530406932	1	2	1	NA	2	1
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	19	110783	59097601	31	9547	900	-0.127647142616294	0.0275592750083774	4	-0.0987929358002762	0.035311530406932	1	2	1	NA	2	1
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	20	68469	62904845	32	4725	351	0.198105386511936	0.0737247694576896	8	0.184222967473156	0.0614834859718422	0.273402639935328	3	1	0.119197770246865	4	2
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	21	9462676	48084100	33	2358	279	-0.0231447720373057	0.0211136671087714	5	0.00926884363875512	0.0145382243042325	1	2	1	0.111841474803978	1	0
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	22	16123150	51220900	34	3617	300	-0.00388962462862463	0.0129891610361857	5	0.00926884363875512	0.0145382243042325	1	2	1	0.111841474803978	1	0
aafc00a1ae5e1b2b9b0dd390dd2e049a_Dual_purity	23	200950	155239600	35	9632	379	-0.00239611996796555	0.0195494417252533	5	0.00926884363875512	0.0145382243042325	1	2	1	0.111841474803978	1	0
